Bedroom,Bathroom,Property Size,Nearby School,Nearby Mall,Tenure Type,Property Type,Parking Lot,Bus Stop,Mall,Park,School,Hospital,price,Highway,Nearby Railway Station,Railway Station
3.0,2.0,1152.0,0,0,1,1,1.0,1,0,1,0,0,495000.0,0,1,1
3.0,2.0,915.0,1,1,1,0,1.0,0,1,1,1,1,285000.0,0,0,0
3.0,2.0,850.0,0,0,1,0,1.0,0,0,0,0,0,355000.0,0,0,0
3.0,2.0,850.0,0,0,0,1,1.0,0,0,0,0,0,360000.0,0,0,0
3.0,2.0,1946.0,0,0,0,1,3.0,0,0,0,0,0,900000.0,0,0,0
3.0,3.0,1200.0,1,0,0,1,1.0,1,0,1,1,0,531000.0,0,1,1
3.0,3.0,1200.0,1,0,0,1,3.0,1,0,1,1,0,532000.0,0,1,1
3.0,2.0,650.0,0,0,0,0,1.0,0,0,0,0,0,250000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,260000.0,0,0,0
3.0,2.0,939.0,0,0,0,1,3.0,0,0,0,0,0,498000.0,0,0,0
3.0,2.0,810.0,0,0,1,0,2.0,0,0,0,0,0,410000.0,0,0,0
3.0,3.0,1200.0,0,0,0,1,3.0,1,0,1,1,0,530500.0,0,0,1
3.0,2.0,850.0,1,1,1,0,1.0,0,1,1,1,0,280000.0,0,1,1
2.0,2.0,800.0,1,0,0,5,1.0,1,0,0,1,0,405000.0,0,1,1
3.0,2.0,1270.0,0,0,0,1,1.0,0,0,0,0,0,330000.0,0,0,0
3.0,2.0,650.0,0,0,0,0,1.0,0,0,0,0,0,160000.0,0,0,0
3.0,2.0,1300.0,0,0,0,5,2.0,0,0,1,0,0,750000.0,0,1,1
3.0,2.0,650.0,1,0,0,0,1.0,1,0,1,1,0,195000.0,0,0,0
4.0,3.0,1600.0,1,1,1,5,2.0,1,1,0,1,1,890000.0,0,1,1
1.0,1.0,476.0,0,0,0,0,1.0,0,0,0,0,0,230000.0,0,0,0
3.0,2.0,1180.0,0,0,1,0,1.0,0,0,0,0,0,425000.0,0,0,0
3.0,2.0,571.0,0,0,0,3,1.0,0,0,0,0,0,85000.0,0,0,0
4.0,4.0,2874.0,1,1,1,1,6.0,1,1,1,1,0,1700000.0,0,1,1
2.0,1.0,650.0,0,0,0,1,1.0,0,0,0,0,0,468000.0,0,0,0
2.0,1.0,600.0,0,0,0,5,1.0,0,0,0,0,0,480000.0,0,0,0
3.0,2.0,650.0,0,0,0,0,1.0,0,0,0,0,0,250000.0,0,0,0
3.0,2.0,650.0,0,0,0,0,1.0,0,0,0,0,0,290000.0,0,0,0
3.0,2.0,689.0,0,0,0,0,1.0,0,0,0,0,0,185000.0,0,0,0
3.0,2.0,990.0,0,0,0,0,1.0,0,0,0,0,0,359000.0,0,0,0
1.0,1.0,619.0,1,1,1,5,1.0,0,1,1,1,0,300000.0,0,1,1
3.0,2.0,1250.0,0,0,0,1,2.0,0,0,0,0,0,600000.0,0,0,0
3.0,2.0,925.0,0,0,0,0,1.0,0,0,1,0,0,330000.0,0,0,0
3.0,2.0,917.0,1,1,1,5,1.0,1,1,1,1,0,440000.0,1,1,1
3.0,2.0,814.0,0,0,0,0,1.0,0,0,0,0,0,188000.0,0,0,0
3.0,2.0,1052.0,0,0,0,0,1.0,0,0,0,0,0,280000.0,0,0,0
3.0,2.0,1050.0,0,0,1,0,1.0,0,0,0,0,0,275000.0,0,0,0
3.0,2.0,850.0,1,0,1,0,1.0,0,0,1,1,0,170000.0,0,0,0
4.0,3.0,2333.0,0,0,0,1,2.0,0,0,0,0,0,1312000.0,0,0,0
3.0,2.0,1000.0,0,0,0,1,2.0,0,0,0,0,0,570000.0,0,0,0
3.0,2.0,1100.0,0,0,0,1,2.0,0,0,0,0,0,580000.0,0,0,0
3.0,2.0,750.0,0,0,0,0,1.0,0,0,0,0,0,340000.0,0,0,0
3.0,4.0,1636.0,0,0,0,1,2.0,0,0,0,0,0,2200000.0,0,0,0
3.0,2.0,1060.0,0,0,0,1,2.0,0,0,0,0,0,480000.0,0,0,0
3.0,2.0,800.0,0,0,0,0,1.0,0,0,0,0,0,378000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,368000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,280000.0,0,0,0
2.0,2.0,800.0,0,0,1,5,1.0,0,0,0,0,0,405000.0,0,0,0
3.0,2.0,1023.0,0,0,0,1,2.0,0,0,0,0,0,300000.0,0,0,0
3.0,2.0,1023.0,0,0,0,1,2.0,0,0,0,0,0,300000.0,0,0,0
3.0,2.0,1068.0,0,0,0,0,1.0,0,0,0,0,0,320000.0,0,0,0
3.0,2.0,1221.0,0,0,0,1,1.0,0,0,0,0,0,340000.0,0,0,0
3.0,2.0,711.0,0,0,1,0,1.0,0,0,0,0,0,210000.0,0,0,0
2.0,2.0,1066.0,0,0,0,5,2.0,0,0,0,0,0,1540000.0,0,0,0
3.0,2.0,800.0,1,1,0,1,1.0,1,1,1,1,0,345000.0,1,0,0
3.0,2.0,800.0,1,1,0,1,1.0,1,1,1,1,0,345000.0,1,0,0
4.0,3.0,2400.0,0,0,0,1,2.0,0,0,0,0,0,1580000.0,0,0,0
4.0,3.0,2750.0,0,0,0,1,2.0,0,0,0,0,0,1400000.0,0,0,0
3.0,2.0,753.0,0,0,0,0,1.0,0,1,0,0,0,230000.0,0,0,0
3.0,2.0,700.0,0,0,0,3,1.0,0,0,0,0,0,120000.0,0,0,0
4.0,2.0,1250.0,0,0,1,5,1.0,0,0,0,0,0,400000.0,0,0,0
3.0,2.0,1600.0,0,0,0,1,2.0,0,0,0,0,0,1050000.0,0,0,0
2.0,1.0,550.0,0,0,0,0,1.0,0,0,0,0,0,170000.0,0,0,0
3.0,2.0,900.0,0,0,0,1,2.0,0,0,0,0,0,480000.0,0,0,0
4.0,2.0,1500.0,0,0,0,1,2.0,0,0,0,0,0,780000.0,0,0,0
3.0,2.0,1195.0,0,0,0,1,1.0,0,0,0,0,0,498000.0,0,0,0
4.0,2.0,1000.0,0,0,1,0,2.0,0,0,0,0,0,400000.0,0,0,0
2.0,2.0,797.0,0,0,1,1,1.0,0,0,0,0,0,380790.0,0,0,0
1.0,1.0,295.0,0,0,0,5,1.0,0,0,0,0,0,240000.0,0,0,0
1.0,1.0,535.0,1,1,1,5,1.0,1,1,1,1,1,230000.0,0,0,0
3.0,2.0,700.0,1,0,1,0,1.0,0,0,1,1,0,230000.0,0,0,0
3.0,2.0,950.0,0,0,0,0,1.0,0,0,0,0,0,265000.0,0,0,0
3.0,2.0,908.0,1,1,1,1,1.0,1,1,1,1,1,420000.0,0,1,1
3.0,2.0,840.0,0,0,0,0,1.0,1,0,0,0,1,370000.0,0,0,0
5.0,5.0,1850.0,0,0,0,1,3.0,0,0,0,0,0,798000.0,0,0,0
3.0,2.0,936.0,0,0,0,1,2.0,0,0,0,0,0,570000.0,0,0,0
3.0,2.0,826.0,0,0,0,0,1.0,0,0,0,0,0,428000.0,0,0,0
3.0,2.0,850.0,0,0,0,1,1.0,0,0,0,0,0,380000.0,0,0,0
3.0,2.0,1000.0,0,0,0,1,2.0,0,0,0,0,0,495000.0,0,0,0
3.0,2.0,1300.0,0,0,0,0,1.0,0,0,0,0,0,400000.0,0,0,0
3.0,2.0,800.0,0,0,1,0,2.0,0,0,0,0,0,380000.0,0,0,0
3.0,2.0,947.0,0,0,1,1,2.0,0,0,0,0,0,520000.0,0,0,0
4.0,3.0,1646.0,0,0,0,1,2.0,0,0,0,0,0,888000.0,0,0,0
3.0,2.0,938.0,0,0,0,1,1.0,0,0,0,0,0,318000.0,0,0,0
3.0,1.0,665.0,0,0,0,0,1.0,0,0,0,0,0,388000.0,0,0,0
2.0,2.0,800.0,1,1,0,5,1.0,1,1,1,1,1,800000.0,0,1,1
2.0,2.0,769.0,0,0,0,1,2.0,0,0,0,0,0,380000.0,0,0,0
3.0,2.0,850.0,0,0,0,0,1.0,0,0,0,0,0,165000.0,0,0,0
3.0,2.0,850.0,0,0,0,5,2.0,0,0,0,0,0,430000.0,0,0,0
3.0,2.0,650.0,1,0,1,0,1.0,1,0,0,1,0,65000.0,0,0,0
3.0,2.0,750.0,0,0,0,0,1.0,0,0,0,0,0,319000.0,0,0,0
3.0,3.0,1450.0,0,0,0,1,2.0,0,0,0,0,0,800000.0,0,0,0
4.0,3.0,1450.0,0,0,0,1,2.0,0,0,0,0,0,700000.0,0,0,0
3.0,3.0,1650.0,0,0,0,1,2.0,0,0,0,0,0,750000.0,0,0,0
3.0,3.0,1450.0,0,0,0,1,2.0,0,0,0,0,0,750000.0,0,0,0
4.0,3.0,1646.0,0,0,0,1,1.0,0,0,0,0,0,880000.0,0,0,0
3.0,2.0,1038.0,0,0,0,0,1.0,0,0,0,0,0,420000.0,0,0,0
3.0,2.0,1313.0,0,0,0,5,4.0,0,0,0,0,0,565000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,360000.0,0,0,0
4.0,3.0,1650.0,0,0,0,1,2.0,0,0,0,0,0,750000.0,0,0,0
3.0,2.0,1313.0,0,0,0,5,4.0,0,0,0,0,0,565000.0,0,0,0
4.0,3.0,1650.0,0,0,0,1,2.0,0,0,0,0,0,750000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,360000.0,0,0,0
2.0,1.0,500.0,0,0,0,0,1.0,0,0,0,0,0,185000.0,0,0,0
3.0,2.0,700.0,0,0,0,3,1.0,0,0,0,0,0,330000.0,0,0,0
3.0,2.0,1100.0,0,0,0,1,1.0,0,0,0,0,0,640000.0,0,0,0
3.0,2.0,1000.0,0,0,0,1,1.0,0,0,0,0,0,380000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,260000.0,0,0,0
4.0,2.0,1062.0,1,1,0,5,1.0,1,1,1,1,0,420000.0,0,1,1
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,270000.0,0,0,0
3.0,4.0,1500.0,0,0,0,1,2.0,0,0,0,0,0,718000.0,0,0,0
3.0,2.0,974.0,0,0,1,1,1.0,0,0,0,0,0,230000.0,0,0,0
3.0,2.0,650.0,1,0,1,0,1.0,1,0,1,1,0,150000.0,0,1,1
3.0,2.0,786.0,0,0,0,0,1.0,0,0,0,0,0,150000.0,0,0,0
5.0,4.0,2304.0,0,0,0,1,3.0,0,0,0,0,0,1680000.0,0,0,0
3.0,3.0,1130.0,0,0,0,1,2.0,0,0,0,0,0,600000.0,0,0,0
3.0,2.0,850.0,0,0,0,1,1.0,0,0,0,0,0,340000.0,0,0,0
6.0,5.0,2750.0,0,0,0,1,1.0,0,0,0,0,0,1350000.0,0,0,0
1.0,1.0,404.0,0,0,0,5,1.0,0,0,0,0,0,443000.0,0,0,0
4.0,3.0,1450.0,0,0,0,1,2.0,0,0,0,0,0,850000.0,0,0,0
3.0,2.0,1302.0,0,0,0,1,2.0,0,0,0,0,0,800000.0,0,0,0
3.0,3.0,1313.0,0,0,0,1,2.0,0,0,0,0,0,919000.0,0,0,0
3.0,2.0,1250.0,0,0,0,1,1.0,1,1,1,1,0,453000.0,0,0,0
4.0,3.0,1507.0,0,0,0,1,1.0,0,0,0,0,0,395000.0,0,0,0
3.0,2.0,1170.0,1,1,0,1,1.0,1,1,1,1,0,360000.0,0,0,0
4.0,4.0,2200.0,0,0,0,1,4.0,0,0,0,0,0,1050000.0,0,0,0
3.0,2.0,1180.0,0,0,0,1,2.0,0,0,0,0,0,580000.0,0,0,0
3.0,2.0,1097.0,0,0,0,1,1.0,0,0,0,0,0,380000.0,0,0,0
3.0,3.0,1598.0,0,0,0,1,2.0,0,0,0,0,0,610000.0,0,0,0
3.0,2.0,906.0,0,0,1,0,1.0,0,0,0,0,0,240000.0,0,0,0
3.0,2.0,1275.0,0,0,0,1,2.0,0,0,0,0,0,588000.0,0,0,0
3.0,2.0,1085.0,0,0,0,0,1.0,0,0,0,0,0,318000.0,0,0,0
3.0,2.0,1250.0,0,0,0,1,2.0,0,0,0,0,0,520000.0,0,0,0
3.0,2.0,900.0,0,0,0,1,2.0,0,0,0,0,0,520000.0,0,0,0
3.0,2.0,1182.0,0,0,0,1,2.0,0,0,0,0,0,490000.0,0,0,0
3.0,2.0,1295.0,0,0,0,1,2.0,0,0,0,0,0,525000.0,0,0,0
3.0,2.0,1000.0,0,0,0,1,2.0,0,0,0,0,0,500000.0,0,0,0
3.0,2.0,1250.0,0,0,0,1,1.0,0,0,0,0,0,470000.0,0,0,0
2.0,2.0,810.0,0,0,0,5,1.0,0,0,0,0,0,298000.0,0,0,0
3.0,2.0,1304.0,0,0,0,1,2.0,0,0,0,0,0,538000.0,0,0,0
5.0,4.0,2729.0,0,0,0,1,3.0,0,0,0,0,0,1050000.0,0,0,0
3.0,2.0,1219.0,0,0,0,1,2.0,0,0,0,0,0,815000.0,0,0,0
3.0,3.0,1598.0,0,0,0,1,2.0,0,0,0,0,0,700000.0,0,0,0
3.0,2.0,750.0,0,0,1,0,1.0,0,0,0,0,0,235000.0,0,0,0
3.0,2.0,890.0,0,0,1,0,1.0,0,0,0,0,0,390000.0,0,0,0
8.0,3.0,1905.0,0,0,0,1,2.0,0,0,0,0,1,750000.0,0,0,0
4.0,3.0,1488.0,0,0,0,1,2.0,0,0,0,0,1,585000.0,0,0,0
3.0,2.0,834.0,0,0,0,0,1.0,0,0,0,0,0,160000.0,0,0,0
2.0,1.0,560.0,1,0,1,3,1.0,1,0,1,1,1,149000.0,0,0,0
3.0,2.0,850.0,1,0,0,0,1.0,0,0,1,1,0,280000.0,0,0,0
3.0,2.0,1000.0,0,0,0,0,1.0,0,0,0,0,0,250000.0,0,0,0
3.0,2.0,1056.0,0,0,1,1,1.0,1,1,1,1,0,349999.0,0,0,0
3.0,2.0,880.0,0,0,0,0,1.0,0,0,0,0,0,380000.0,0,0,0
3.0,2.0,1040.0,1,1,1,5,1.0,1,1,1,1,1,400000.0,0,0,0
3.0,2.0,840.0,0,0,0,5,1.0,0,0,0,0,0,360000.0,0,0,0
3.0,3.0,1210.0,0,0,1,1,2.0,0,0,0,0,0,398000.0,0,0,0
3.0,2.0,1009.0,1,0,1,5,2.0,1,0,1,1,0,379000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,350000.0,0,0,0
3.0,2.0,1155.0,0,0,1,1,2.0,0,0,0,0,0,680000.0,0,0,0
1.0,1.0,517.0,0,0,0,1,2.0,0,0,0,0,0,730000.0,0,0,0
3.0,2.0,939.0,0,0,0,1,3.0,0,0,0,0,0,498000.0,0,0,0
3.0,2.0,850.0,0,0,0,1,2.0,0,0,0,0,0,380000.0,0,0,0
2.0,1.0,700.0,0,0,0,0,1.0,0,0,0,0,0,300000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,370000.0,0,0,0
3.0,2.0,1000.0,0,0,0,0,2.0,0,0,0,0,0,520000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,313000.0,0,0,0
3.0,2.0,1345.0,0,0,0,1,3.0,0,0,0,0,0,820000.0,0,0,0
3.0,2.0,1254.0,0,0,0,1,2.0,0,0,0,0,0,760000.0,0,0,0
4.0,3.0,1410.0,0,0,0,1,1.0,0,0,0,0,0,498000.0,0,0,0
4.0,2.0,1487.0,0,0,0,1,1.0,0,0,0,0,0,880000.0,0,0,0
3.0,2.0,950.0,0,0,0,5,1.0,1,1,1,1,0,380000.0,0,0,1
3.0,2.0,818.0,0,0,1,1,1.0,0,0,0,0,0,240000.0,0,0,0
3.0,2.0,850.0,1,0,0,1,1.0,1,0,0,1,0,280000.0,0,0,0
3.0,2.0,1210.0,0,0,1,1,1.0,0,0,0,0,0,400000.0,0,0,0
4.0,2.0,1106.0,0,0,0,1,2.0,0,0,0,0,0,360000.0,0,0,0
3.0,3.0,1186.0,0,0,0,1,1.0,0,0,0,0,0,720000.0,0,0,0
2.0,3.0,1162.0,1,0,0,1,1.0,1,0,1,1,1,1200000.0,0,1,1
2.0,2.0,872.0,1,1,0,5,1.0,1,1,1,1,0,560000.0,0,1,1
3.0,2.0,1023.0,0,0,0,1,2.0,0,0,0,0,0,350000.0,0,0,0
3.0,2.0,650.0,0,0,1,3,1.0,0,0,0,0,0,125000.0,0,0,0
2.0,2.0,867.0,1,1,0,1,1.0,0,1,1,1,1,370000.0,1,1,1
3.0,2.0,1074.0,0,0,1,1,2.0,1,0,0,0,0,485000.0,0,1,1
2.0,2.0,871.0,0,0,0,5,1.0,0,0,0,0,0,422888.0,0,0,0
3.0,2.0,710.0,0,0,1,3,1.0,0,0,0,0,0,190000.0,0,0,0
3.0,3.0,1598.0,0,0,0,1,2.0,0,0,0,0,0,630000.0,0,0,0
3.0,3.0,1598.0,0,0,0,1,2.0,0,0,0,0,0,650000.0,0,0,0
2.0,2.0,776.0,0,0,0,1,2.0,0,0,0,0,0,440000.0,0,0,0
3.0,2.0,955.0,1,0,0,0,1.0,0,0,1,1,0,450000.0,0,1,1
3.0,2.0,650.0,1,0,0,3,1.0,0,0,1,1,0,135000.0,0,0,0
3.0,2.0,1041.0,0,0,0,1,2.0,0,0,0,0,0,550000.0,0,0,0
3.0,2.0,1150.0,0,0,0,1,1.0,0,0,0,0,0,600000.0,0,0,0
3.0,2.0,1458.0,0,0,0,1,2.0,0,0,0,0,0,1400000.0,0,0,0
3.0,2.0,1000.0,0,0,0,1,2.0,0,0,0,0,0,505000.0,0,0,0
4.0,2.0,1349.0,0,0,0,1,1.0,0,0,0,0,0,638000.0,0,0,0
3.0,2.0,850.0,0,0,0,1,1.0,0,0,0,0,0,380000.0,0,0,0
3.0,2.0,700.0,0,0,1,0,1.0,0,0,0,0,0,160000.0,0,0,0
3.0,2.0,1161.0,0,1,0,1,2.0,0,1,0,0,0,480000.0,0,0,0
3.0,3.0,1453.0,0,0,0,1,2.0,0,0,0,0,1,630000.0,0,0,0
3.0,2.0,955.0,0,0,1,0,1.0,0,0,0,0,0,265000.0,0,0,0
3.0,2.0,958.0,0,0,1,0,1.0,0,0,1,1,0,210000.0,0,0,0
3.0,2.0,1012.0,0,0,0,1,1.0,0,0,0,0,0,330000.0,0,0,0
3.0,2.0,654.0,0,0,0,0,1.0,0,0,0,0,0,349000.0,0,0,0
3.0,2.0,1115.0,0,0,0,1,2.0,0,0,0,0,0,565000.0,0,0,0
3.0,2.0,1115.0,0,0,0,1,2.0,0,0,0,0,0,600000.0,0,0,0
3.0,2.0,818.0,0,0,0,0,2.0,0,0,1,0,0,290000.0,0,0,0
3.0,2.0,1100.0,0,0,0,1,2.0,0,0,0,0,0,700000.0,0,0,0
3.0,2.0,800.0,1,1,1,0,1.0,1,1,1,1,1,300000.0,0,0,0
3.0,2.0,1250.0,0,0,0,1,2.0,0,0,0,0,0,665000.0,0,0,0
3.0,2.0,1250.0,0,0,0,1,2.0,0,0,0,0,0,600000.0,0,0,0
2.0,2.0,950.0,1,1,0,1,1.0,1,1,1,1,1,508000.0,0,1,1
3.0,2.0,982.0,1,0,0,1,1.0,0,0,1,1,0,375000.0,0,1,1
2.0,2.0,886.0,1,0,1,5,1.0,1,0,1,1,0,699999.0,0,0,0
3.0,2.0,956.0,0,0,0,1,1.0,0,0,0,0,0,320000.0,0,0,0
3.0,2.0,1100.0,0,0,1,1,1.0,0,0,0,0,0,450000.0,0,0,0
3.0,2.0,850.0,0,0,0,1,1.0,0,0,0,0,0,420000.0,0,0,0
3.0,3.0,1300.0,0,0,0,1,2.0,0,0,0,0,0,660000.0,0,0,0
6.0,5.0,3350.0,0,0,0,1,4.0,0,0,0,0,0,800000.0,0,0,0
4.0,2.0,1087.0,0,0,0,1,1.0,0,0,0,0,0,485000.0,0,0,0
5.0,4.0,2330.0,0,0,0,1,3.0,0,0,0,0,0,1100000.0,0,0,0
3.0,2.0,1275.0,0,0,0,1,2.0,0,0,0,0,0,620000.0,0,0,0
3.0,2.0,800.0,0,0,0,0,1.0,0,0,0,0,0,350000.0,0,0,0
3.0,2.0,856.0,0,0,0,0,2.0,0,0,0,0,0,430000.0,0,0,0
3.0,2.0,721.0,0,0,0,1,1.0,0,0,0,0,0,320000.0,0,0,0
3.0,2.0,700.0,0,0,0,1,1.0,0,0,0,0,0,350000.0,0,0,0
3.0,2.0,1750.0,0,0,0,1,4.0,0,0,0,0,0,1300000.0,0,0,0
3.0,2.0,1424.0,0,0,0,1,3.0,0,0,0,0,0,1100000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,360000.0,0,0,0
5.0,5.0,2000.0,0,0,0,1,4.0,0,0,0,0,0,1400000.0,0,0,0
3.0,2.0,811.0,0,0,0,0,1.0,0,0,1,0,0,275000.0,0,0,0
3.0,2.0,1323.0,1,1,0,1,1.0,1,1,1,1,0,355000.0,0,1,1
3.0,2.0,1001.0,1,0,1,5,1.0,1,0,0,1,0,445000.0,0,0,0
3.0,2.0,916.0,0,0,1,1,1.0,0,0,0,0,0,293000.0,0,0,0
3.0,2.0,1022.0,0,0,0,1,2.0,0,0,0,0,0,378000.0,0,0,0
3.0,2.0,1272.0,0,0,0,1,1.0,1,0,1,1,0,423000.0,0,0,1
3.0,2.0,1010.0,0,1,0,1,1.0,0,1,0,0,1,335000.0,0,0,0
3.0,2.0,657.0,1,0,1,3,1.0,1,0,1,1,0,175000.0,0,0,0
3.0,2.0,893.0,0,1,0,1,1.0,1,1,0,0,0,358000.0,0,1,1
1.0,1.0,500.0,0,0,1,5,1.0,0,0,0,0,0,585000.0,0,0,0
2.0,1.0,572.0,0,0,1,3,1.0,1,0,0,0,0,145000.0,0,0,0
3.0,2.0,1196.0,1,1,1,1,2.0,0,1,0,1,0,690000.0,0,0,0
3.0,2.0,1020.0,0,0,0,1,1.0,0,0,0,0,0,698000.0,0,0,0
4.0,3.0,1590.0,0,0,0,1,3.0,0,0,0,0,0,600000.0,0,0,0
3.0,2.0,916.0,0,0,1,0,1.0,0,0,0,0,0,380000.0,0,0,0
4.0,3.0,1050.0,0,0,1,1,2.0,0,0,0,0,0,470000.0,0,0,0
3.0,2.0,811.0,0,0,0,1,1.0,1,0,0,0,1,350000.0,0,0,0
3.0,2.0,1616.0,0,0,1,1,1.0,0,0,0,0,0,400000.0,0,0,0
3.0,2.0,950.0,0,0,0,1,2.0,0,0,0,0,1,342000.0,0,0,0
3.0,3.0,1598.0,0,0,0,1,2.0,0,0,0,0,0,650000.0,0,0,0
1.0,1.0,620.0,1,1,0,5,1.0,1,1,1,1,1,368000.0,0,1,1
3.0,2.0,974.0,0,0,1,1,1.0,0,0,0,0,0,245000.0,0,0,0
2.0,1.0,570.0,1,0,1,0,1.0,1,0,0,1,1,240000.0,0,1,1
3.0,2.0,1270.0,0,0,0,1,1.0,0,0,0,0,0,360000.0,0,0,0
1.0,1.0,618.0,0,0,1,1,2.0,0,0,1,0,0,318000.0,0,0,0
3.0,2.0,1100.0,0,0,0,1,1.0,0,0,0,0,0,390000.0,0,0,0
3.0,2.0,1087.0,0,0,0,1,2.0,0,0,0,0,0,445000.0,0,0,0
3.0,2.0,1128.0,0,0,1,1,2.0,0,0,0,0,0,1399000.0,0,0,0
3.0,2.0,1470.0,0,0,0,1,1.0,0,0,0,0,0,229000.0,0,0,0
3.0,2.0,891.0,1,0,1,1,1.0,1,0,1,1,0,390000.0,0,0,0
3.0,2.0,820.0,0,0,0,0,1.0,0,0,0,0,0,225000.0,0,0,0
3.0,2.0,1200.0,0,0,0,1,2.0,0,0,0,0,0,600000.0,0,0,0
3.0,2.0,626.0,0,0,1,0,1.0,0,0,0,0,0,170000.0,0,0,0
3.0,2.0,1100.0,0,0,0,1,2.0,0,0,0,0,0,600000.0,0,0,0
3.0,2.0,1200.0,0,0,0,1,4.0,0,0,0,0,0,615000.0,0,0,0
3.0,2.0,950.0,0,0,0,1,1.0,0,0,0,0,0,369000.0,0,0,0
3.0,1.0,625.0,0,0,0,3,1.0,0,0,0,0,0,230000.0,0,0,0
3.0,2.0,1041.0,1,1,1,0,2.0,1,1,1,1,0,387000.0,0,0,0
3.0,2.0,1100.0,0,0,0,1,2.0,0,0,0,0,0,660000.0,0,0,0
3.0,2.0,1130.0,0,0,0,1,2.0,0,0,0,0,0,600000.0,0,0,0
3.0,2.0,700.0,0,0,1,0,1.0,0,0,0,0,0,280000.0,0,0,0
3.0,3.0,1300.0,0,0,0,1,2.0,0,0,0,0,0,740000.0,0,0,0
3.0,2.0,1200.0,0,0,0,1,2.0,0,0,0,0,0,570000.0,0,0,0
3.0,2.0,1200.0,0,0,0,1,2.0,0,0,0,0,0,660000.0,0,0,0
3.0,2.0,670.0,1,0,0,0,1.0,1,0,1,1,0,150000.0,0,0,0
3.0,2.0,810.0,0,0,0,0,1.0,0,0,0,0,0,280000.0,0,0,0
3.0,2.0,1195.0,0,0,0,1,2.0,0,0,0,0,0,620000.0,0,0,0
1.0,1.0,1123.0,0,0,0,1,1.0,0,0,0,0,0,1250000.0,0,0,0
3.0,2.0,1566.0,0,0,1,1,2.0,0,0,0,0,0,800000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,320000.0,0,0,0
3.0,2.0,1000.0,0,0,1,0,2.0,0,0,0,0,0,495000.0,0,0,0
3.0,2.0,800.0,0,0,1,0,2.0,0,0,0,0,0,420000.0,0,0,0
1.0,1.0,640.0,0,0,0,1,1.0,0,0,0,0,0,418000.0,0,0,0
3.0,3.0,1690.0,0,0,1,1,3.0,0,0,0,0,0,759000.0,0,0,0
3.0,2.0,1050.0,0,0,0,1,1.0,0,0,0,0,0,290000.0,0,0,0
3.0,2.0,950.0,0,0,1,5,1.0,0,0,0,0,0,849000.0,0,0,0
4.0,3.0,1300.0,0,0,0,1,1.0,0,0,0,0,0,275000.0,0,0,0
2.0,1.0,732.0,0,0,0,5,1.0,0,0,0,0,0,365000.0,0,0,0
3.0,2.0,911.0,1,0,0,1,1.0,1,0,1,1,1,295000.0,0,0,0
3.0,2.0,1080.0,0,0,0,1,1.0,0,0,0,0,0,395000.0,0,0,0
3.0,2.0,753.0,0,0,0,0,1.0,0,0,1,0,0,233000.0,0,1,1
2.0,2.0,733.0,0,0,1,1,1.0,0,0,0,0,0,260000.0,0,0,0
3.0,2.0,750.0,0,0,0,0,1.0,0,0,0,0,0,318000.0,0,0,0
3.0,2.0,920.0,1,0,1,1,1.0,1,0,1,1,0,345000.0,0,1,1
4.0,2.0,1207.0,0,0,1,5,1.0,1,0,1,1,0,535000.0,0,0,0
3.0,2.0,778.0,0,0,1,0,1.0,0,0,0,0,0,250000.0,0,0,0
1.0,1.0,541.0,0,0,0,5,1.0,0,0,0,0,0,430000.0,0,0,0
3.0,2.0,1055.0,1,0,1,0,1.0,1,0,0,1,0,215000.0,0,0,0
3.0,2.0,900.0,0,0,1,1,2.0,0,0,0,0,0,360000.0,0,0,0
3.0,2.0,1005.0,1,0,1,1,1.0,1,0,0,1,1,285000.0,0,1,1
3.0,2.0,1076.0,1,0,0,1,1.0,1,0,1,1,1,418000.0,0,0,0
2.0,1.0,570.0,0,0,0,3,1.0,0,0,0,0,0,175000.0,0,0,0
4.0,3.0,1250.0,1,1,0,1,2.0,1,1,1,1,0,650000.0,1,0,0
3.0,1.0,646.0,0,0,1,1,1.0,0,0,0,0,0,280001.0,0,0,0
3.0,2.0,925.0,0,0,1,1,2.0,0,0,0,0,0,565000.0,0,0,0
3.0,2.0,890.0,1,0,0,0,1.0,0,0,0,1,0,510000.0,0,0,0
3.0,2.0,774.0,0,0,1,5,1.0,0,0,1,0,0,530000.0,0,1,1
3.0,2.0,1069.0,0,0,0,0,1.0,0,0,0,0,0,252000.0,0,0,0
